tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
2744974	Hippocampus nalu	65331290	0	live	CYTB	KQ405_mgp01	cytochrome b	cytochrome b		MT	NC_056246.1	14835	15975	plus	0		
34627	Hyalomma marginatum	65324188	0	live	CYTB	KQ466_mgp01	cytochrome b	cytochrome b		MT	NC_056189.1	13185	14264	plus	0		
2057051	Ostorhinchus fleurieu	65322013	0	live	CYTB	KQ390_mgp01	cytochrome b	cytochrome b		MT	NC_056170.1	14384	15524	plus	0		
2806440	Amphioplus laevis	65321826	0	live	CYTB	KQ434_mgp13	cytochrome b	cytochrome b		MT	NC_056168.1	151	1294	minus	0		
261879	Megabalanus tintinnabulum	65321246	0	live	CYTB	KQ424_mgp02	cytochrome b	cytochrome b		MT	NC_056162.1	10061	11188	plus	0		
1606557	Luciobarbus brachycephalus	65320780	0	live	CYTB	KQ593_mgp01	cytochrome b	cytochrome b		MT	NC_056152.1	14387	15527	plus	0		
2806094	Lycocerus asperipennis	65319914	0	live	CYTB	KQ436_mgp02	cytochrome b	cytochrome b		MT	NC_056144.1	10523	11647	plus	0		
1453201	Popillia mutans	65318395	0	live	CYTB	KQ603_mgp02	cytochrome b	cytochrome b		MT	NC_056126.1	10301	11443	plus	0		
2358212	Moschus cupreus	65316406	0	live	CYTB	KQ378_mgp01	cytochrome b	cytochrome b		MT	NC_056097.1	14152	15291	plus	0		
189526	Jynx torquilla	65315868	0	live	CYTB	KQ347_mgp02	cytochrome b	cytochrome b		MT	NC_056091.1	13668	14809	plus	0		
29057	Ostrinia nubilalis	63652895	0	live	CYTB	J6672_mgp02	cytochrome b	cytochrome b		MT	NC_054270.1	10627	11772	plus	0		
684658	Aphidius gifuensis	63649840	0	live	CYTB	J6753_mgp02	cytochrome b	cytochrome b		MT	NC_054223.1	10160	11302	plus	0		
72091	Sebastes oculatus	63386627	0	live	CYTB	J2C94_mgp01	cytochrome b	cytochrome b		MT	NC_053985.1	14386	15526	plus	0		
2803628	Uvaroviola multispinosa	63384019	0	live	CYTB	J1975_mgp02	cytochrome b	cytochrome b		MT	NC_053942.1	10405	11544	plus	0		
2803750	Empis separata	63383963	0	live	CYTB	J1973_mgp02	cytochrome b	cytochrome b		MT	NC_053939.1	10526	11662	plus	0		
1171991	Aplysina gerardogreeni	63383773	0	live	CYTB	J2C53_mgp09	cytochrome b	cytochrome b		MT	NC_053937.1	6381	7526	minus	0		
2669307	Acropteris iphiata	63383732	0	live	CYTB	J2A71_mgp02	cytochrome b	cytochrome b		MT	NC_053936.1	10526	11669	plus	0		
111217	Brontispa longissima	63383686	0	live	CYTB	J1921_mgp02	cytochrome b	cytochrome b		MT	NC_053935.1	10157	11296	plus	0		
663575	Melanotus cribricollis	63383151	0	live	CYTB	J2D14_mgp02	cytochrome b	cytochrome b		MT	NC_053930.1	10305	11438	plus	0		
2803645	Ludioschema sulcicolle	63383113	0	live	CYTB	J1974_mgp02	cytochrome b	cytochrome b		MT	NC_053929.1	10291	11424	plus	0		
2783702	Parazyginella tiani	63382348	0	live	CYTB	J2A42_mgp02	cytochrome b	cytochrome b		MT	NC_053918.1	10166	11296	plus	0		
1297059	Fannia scalaris	63360813	0	live	CYTB	J2C27_mgp02	cytochrome b	cytochrome b		MT	NC_053661.1	10398	11534	plus	0		
6852	Tachypleus gigas	62619281	0	live	CYTB	JR296_mgp05	cytochrome b	cytochrome b		MT	NC_052701.1	8784	9905	plus	0		
2592881	Chorocaris paulexa	60456512	0	live	CYTB	I9964_mgp04	cytochrome b	cytochrome b		MT	NC_051948.1	8949	10085	plus	0		
1926551	Sinopodisma pieli	60448565	0	live	CYTB	I9869_mgp02	cytochrome b	cytochrome b		MT	NC_051867.1	10405	11541	plus	0		
1176411	Villorita cyprinoides	59449028	0	live	CYTB	IQJ44_mgp13	cytochrome b	cytochrome b		MT	NC_050989.1	3155	4315	plus	0		
2772058	Nephus oblongosignatus	59432629	0	live	CYTB	IQH34_mgp02	cytochrome b	cytochrome b		MT	NC_050855.1	10214	11353	plus	0		
446453	Osmylus fulvicephalus	59140445	0	live	CYTB	IGW31_mgp02	cytochrome b	cytochrome b		MT	NC_050653.1	10599	11735	plus	0		
875880	Spilosoma lubricipeda	58911238	0	live	CYTB	ICI24_mgp02	cytochrome b	cytochrome b		MT	NC_050385.1	10473	11624	plus	0		
2135406	Caecobarbus geertsii	58900867	0	live	CYTB	ICH52_mgp01	cytochrome b	cytochrome b		MT	NC_050271.1	14380	15520	plus	0		
208206	Amblyomma ovale	58899862	0	live	CYTB	ICH55_mgp03	cytochrome b	cytochrome b		MT	NC_050255.1	12049	13125	plus	0		
7515	Ctenocephalides felis	56166141	0	live	CYTB	H2O33_mgp02	cytochrome b	cytochrome b		MT	NC_049858.1	13832	14965	plus	0		
2652711	Amphioctopus neglectus	56141514	0	live	CYTB	H2O54_mgp04	cytochrome b	cytochrome b		MT	NC_049899.1	9313	10452	minus	0		
2065827	Neodontobutis hainanensis	56140850	0	live	CYTB	H2O18_mgp01	cytochrome b	cytochrome b		MT	NC_049890.1	14364	15504	plus	0		
1463793	Columba hodgsonii	55749873	0	live	CYTB	HXV47_mgp02	cytochrome b	cytochrome b		MT	NC_048989.1	13640	14780	plus	0		
2725270	Shoveliteratura triangula	55288007	0	live	CYTB	HRV37_mgp02	cytochrome b	cytochrome b		MT	NC_048466.1	10364	11500	plus	0		
1543403	Geocapromys ingrahami	54604279	0	live	CYTB	HJF29_mgp01	cytochrome b	cytochrome b		MT	NC_047305.1	14169	15308	plus	0		
405176	Calappa bilineata	54598128	0	live	CYTB	HJE67_mgp04	cytochrome b	cytochrome b		MT	NC_047195.1	8990	10126	plus	0		
331376	Harpalus pensylvanicus	54116138	0	live	CYTB	HGF56_mgp02	cytochrome b	cytochrome b		MT	NC_046953.1	11855	12997	plus	0		
991086	Anterastes babadaghi	54094871	0	live	CYTB	HGD94_mgp02	cytochrome b	cytochrome b		MT	NC_046894.1	10374	11510	plus	0		
150288	Boleophthalmus pectinirostris	44273583	0	live	CYTB	KEH30_p01	cytochrome b	cytochrome b		MT	NC_016195.1	14376	15516	plus	0		
2705174	Trachys auricollis	44152611	0	live	CYTB	G7W82_mgp02	cytochrome b	cytochrome b		MT	NC_046045.1	10252	11397	plus	0		
1982766	Barilius malabaricus	44150920	0	live	CYTB	G7W92_mgp01	cytochrome b	cytochrome b		MT	NC_046023.1	14340	15480	plus	0		
122353	Darevskia valentini	43964872	0	live	CYTB	G6P75_mgp01	cytochrome b	cytochrome b		MT	NC_045934.1	14171	15313	plus	0		
1962545	Batracomorphus lateprocessus	43961671	0	live	CYTB	G6P69_mgp02	cytochrome b	cytochrome b		MT	NC_045858.1	10051	11181	plus	0		
2107218	Harpalus sinicus	42268654	0	live	CYTB	GFC51_mgp02	cytochrome b	cytochrome b		MT	NC_045094.1	10443	11582	plus	0		
2608302	Aphaena amabilis	42266728	0	live	CYTB	GFC41_mgp02	cytochrome b	cytochrome b		MT	NC_045075.1	10176	11294	plus	0		
1922215	Bootherium bombifrons	41884815	0	live	CYTB	F7P15_mgp01	cytochrome b	cytochrome b		MT	NC_044933.1	14149	15288	plus	0		
1289376	Dermestes tessellatocollis	41834327	0	live	CYTB	F6F01_mgp03	cytochrome b	cytochrome b		MT	NC_044849.1	8845	9984	plus	0		
109777	Triops granarius	41826648	0	live	CYTB	F6F05_mgp02	cytochrome b	cytochrome b		MT	NC_044781.1	10296	11429	plus	0		
92018	Thitarodes damxungensis	41825687	0	live	CYTB	F6E77_mgp02	cytochrome b	cytochrome b		MT	NC_044770.1	10410	11555	plus	0		
2478902	Amphinemura longispina	41800099	0	live	CYTB	F6C39_mgp02	cytochrome b	cytochrome b		MT	NC_044748.1	10417	11553	plus	0		
7253	Drosophila mercatorum	41793667	0	live	CYTB	F6D20_mgp02	cytochrome b	cytochrome b		MT	NC_044669.1	10582	11718	plus	0		
2358206	Labriocimbex sinicus	41702864	0	live	CYTB	FHM80_mgp02	cytochrome b	cytochrome b		MT	NC_042445.1	10258	11391	plus	0		
210639	Scoliodon laticaudus	41698900	0	live	CYTB	FH619_mgp01	cytochrome b	cytochrome b		MT	NC_042504.1	14347	15491	plus	0		
187118	Ectopistes migratorius	41698791	0	live	CYTB	FH612_mgp02	cytochrome b	cytochrome b		MT	NC_042502.1	13671	14813	plus	0		
8345	Bombina bombina	41697948	0	live	CYTB	FH613_mgp01	cytochrome b	cytochrome b		MT	NC_042501.1	14171	15311	plus	0		
35528	Daphnia similis	41658115	0	live	CYTB	F0R37_mgp02	cytochrome b	cytochrome b		MT	NC_044415.1	10290	11423	plus	0		
121160	Odorrana livida	40872040	0	live	CYTB	FNN05_mgp01	cytochrome b	cytochrome b		MT	NC_043768.1	14251	15396	plus	0		
227352	Ceracris fasciata fasciata	40871974	0	live	CYTB	FPH76_mgp02	cytochrome b	cytochrome b		MT	NC_043956.1	10400	11536	plus	0		
37183	Budorcas taxicolor taxicolor	40869029	0	live	CYTB	FPH52_mgp01	cytochrome b	cytochrome b		MT	NC_043930.1	14154	15293	plus	0		
223852	Aphis citricidus	40866700	0	live	CYTB	FPH77_mgp04	cytochrome b	cytochrome b		MT	NC_043903.1	10350	11465	plus	0		
1933056	Arctictis binturong albifrons	40866098	0	live	CYTB	FPH87_mgp01	cytochrome b	cytochrome b		MT	NC_043895.1	15151	16290	plus	0		
2579797	Triatoma migrans	40506650	0	live	CYTB	FKU27_mgp02	cytochrome b	cytochrome b		MT	NC_042881.1	10246	11379	plus	0		
187695	Sinella curviseta	40498687	0	live	CYTB	FKT56_mgp02	cytochrome b	cytochrome b		MT	NC_042755.1	10218	11349	plus	0		
1678042	Isophya major	40492099	0	live	CYTB	FKT74_mgp02	cytochrome b	cytochrome b		MT	NC_042666.1	10570	11706	plus	0		
2448458	Numenius tenuirostris	40143716	0	live	CYTB	FDY07_mgp02	cytochrome b	cytochrome b		MT	NC_042233.1	13773	14915	plus	0		
50392	Charadrius alexandrinus	39333674	0	live	CYTB	E2221_mgp02	cytochrome b	cytochrome b		MT	NC_041118.1	13663	14805	plus	0		
2508092	Hydrillodes lentalis	39332852	0	live	CYTB	E2205_mgp02	cytochrome b	cytochrome b		MT	NC_041106.1	10685	11842	plus	0		
2508260	Scopura longa	39332810	0	live	CYTB	E2204_mgp02	cytochrome b	cytochrome b		MT	NC_041105.1	10384	11520	plus	0		
237616	Liriomyza chinensis	39331139	0	live	CYTB	E2209_mgp02	cytochrome b	cytochrome b		MT	NC_041083.1	10399	11535	plus	0		
2502088	Benthodytes marianensis	39116790	0	live	CYTB	EZY89_mgp04	cytochrome b	cytochrome b		MT	NC_040968.1	8598	9741	plus	0		
9157	Parus major	39089567	0	live	CYTB	EXT13_mgp02	cytochrome b	cytochrome b		MT	NC_040875.1	13699	14840	plus	0		
1550548	Parasesarma affine	38464557	0	live	CYTB	EI098_mgp12	cytochrome b	cytochrome b		MT	NC_039990.1	638	1772	plus	0		
2483365	Inflata indica	38345721	0	live	CYTB	EFH61_mgp02	cytochrome b	cytochrome b		MT	NC_039700.1	10273	11403	plus	0		
1405358	Plutella australiana	38345262	0	live	CYTB	EFF94_mgp02	cytochrome b	cytochrome b		MT	NC_039687.1	11107	12258	plus	0		
155054	Budorcas taxicolor tibetana	38345249	0	live	CYTB	EFH43_mgp01	cytochrome b	cytochrome b		MT	NC_039686.1	14154	15293	plus	0		
1107540	Glyptothorax macromaculatus	38281474	0	live	CYTB	D9W66_mgp01	cytochrome b	cytochrome b		MT	NC_039561.1	14371	15508	plus	0		
2250545	Macrosteles quadrimaculatus	38281411	0	live	CYTB	D9W27_mgp02	cytochrome b	cytochrome b		MT	NC_039560.1	10216	11352	plus	0		
161013	Thrips palmi	38092119	0	live	CYTB	D9L35_mgp06	cytochrome b	cytochrome b		MT	NC_039437.1	9483	10595	plus	0		
309913	Sus scrofa cristatus	37626515	0	live	CYTB	D1A52_mgp01	cytochrome b	cytochrome b		MT	NC_039090.1	14679	15818	plus	0		
1140935	Omiodes indicata	37626090	0	live	CYTB	D1A38_mgp02	cytochrome b	cytochrome b		MT	NC_039177.1	10517	11665	plus	0		
2291524	Phymatostetha huangshanensis (nomen nudum)	37625062	0	live	CYTB	D1A60_mgp02	cytochrome b	cytochrome b		MT	NC_039157.1	10259	11392	plus	0		
62324	Anopheles funestus	37508483	0	live	CYTB	DXF51_mgp02	cytochrome b	cytochrome b		MT	NC_038158.1	10409	11545	plus	0		
7064	Popillia japonica	37505230	0	live	CYTB	DXF49_mgp02	cytochrome b	cytochrome b		MT	NC_038115.1	10283	11425	plus	0		
1904478	Parasesarma pictum	37501199	0	live	CYTB	DXF60_mgp01	cytochrome b	cytochrome b		MT	NC_038066.1				0		
2153044	Endotricha consocia	37280033	0	live	CYTB	DDH56_mgp02	cytochrome b	cytochrome b		MT	NC_037501.1	10444	11592	plus	0		
2042712	Amarsipus carlsbergi	37278071	0	live	CYTB	DDH79_mgp01	cytochrome b	cytochrome b		MT	NC_037474.1	14381	15521	plus	0		
2008693	Gyge ovalis	37277755	0	live	CYTB	DDH89_mgp02	cytochrome b	cytochrome b		MT	NC_037467.1	11291	12403	minus	0		
1617810	Shinkaicaris leurokolos	37277142	0	live	CYTB	DDI03_mgp04	cytochrome b	cytochrome b		MT	NC_037487.1	8952	10088	plus	0		
1089816	Moschiola indica	36957825	0	live	CYTB	DR692_mgp01	cytochrome b	cytochrome b		MT	NC_037993.1	14161	15303	plus	0		
2200853	Gibbosula crassa	36953680	0	live	CYTB	DR459_mgp12	cytochrome b	cytochrome b		MT	NC_037942.1	7496	8650	plus	0		
237411	Salmo obtusirostris	36953489	0	live	CYTB	DR506_mgp01, MTCYB	cytochrome b	cytochrome b		MT	NC_037939.1	14383	15523	plus	0		
690276	Dorysthenes paradoxus	36952250	0	live	CYTB	DR634_mgp02	cytochrome b	cytochrome b		MT	NC_037927.1	10332	11473	plus	0		
1436830	Lygus pratensis	36952212	0	live	CYTB	DR361_mgp02	cytochrome b	cytochrome b		MT	NC_037926.1	10234	11367	plus	0		
2184234	Cardiodactylus muiri	36951255	0	live	CYTB	DR463_mgp02	cytochrome b	cytochrome b		MT	NC_037914.1	10404	11537	plus	0		
499232	Gorilla beringei	36946809	0	live	CYTB	DR549_mgp01	cytochrome b	cytochrome b		MT	NC_037853.1	14171	15311	plus	0		
7654	Lytechinus variegatus	36941419	0	live	CYTB	DR311_mgp01	cytochrome b	cytochrome b		MT	NC_037785.1	14551	15693	plus	0		
644662	Theretra japonica	36937141	0	live	CYTB	DR641_mgp02	cytochrome b	cytochrome b		MT	NC_037725.1	10554	11702	plus	0		
2082689	Dinorhynchus dybowskyi	36937103	0	live	CYTB	DR430_mgp02	cytochrome b	cytochrome b		MT	NC_037724.1	10299	11435	plus	0		
30457	Pygoscelis papua	36935548	0	live	CYTB	DR488_mgp02	cytochrome b	cytochrome b		MT	NC_037702.1	13679	14821	plus	0		
486158	Cryptocercus meridianus	36495206	0	live	CYTB	DDI56_mgp02	cytochrome b	cytochrome b		MT	NC_037496.1	10724	11857	plus	0		
1975665	Xenoturbella japonica	35456834	0	live	CYTB	C2H48_mgp05	cytochrome b			MT	NC_036763.1	8082	9212	plus	0		
375143	Camallanus cotti	34949261	0	live	CYTB	CVD45_mgp05	cytochrome b	cytochrome b		MT	NC_036308.1	14912	16007	plus	0		
317752	Yanocephalus yanonis	34734209	0	live	CYTB	CSD30_mgp02	cytochrome b			MT	NC_036131.1	10198	11334	plus	0		
1559511	Manis gigantea	34726202	0	live	CYTB	CSD64_mgp01	cytochrome b			MT	NC_036064.1	14133	15272	plus	0		
987935	Euproctis similis	33949866	0	live	CYTB	CNY47_mgp02	cytochrome b			MT	NC_035886.1	10633	11786	plus	0		
44510	Pseudemydura umbrina	33911150	0	live	CYTB	CK883_mgp01	cytochrome b			MT	NC_035731.1	14285	15412	plus	0		
200917	Acanthoscelides obtectus	33905909	0	live	CYTB	CK843_mgp02	cytochrome b			MT	NC_035677.1	10525	11667	plus	0		
1343345	Manticora tibialis	33905658	0	live	CYTB	CK846_mgp02	cytochrome b			MT	NC_035714.1	10656	11792	plus	0		
236272	Microcebus simmonsi	33900956	0	live	CYTB	CKX79_mgp01	cytochrome b			MT	NC_035630.1	14222	15361	plus	0		
143352	Microcebus berthae	33900918	0	live	CYTB	CKX49_mgp01	cytochrome b			MT	NC_035629.1	14224	15363	plus	0		
143351	Microcebus tavaratra	33874350	0	live	CYTB	CKN44_mgp01	cytochrome b			MT	NC_035560.1	14221	15360	plus	0		
122231	Microcebus ravelobensis	33874236	0	live	CYTB	CKL91_mgp01	cytochrome b			MT	NC_035556.1	14220	15359	plus	0		
1310123	Microcebus tanosi	33874198	0	live	CYTB	CKN50_mgp01	cytochrome b			MT	NC_035555.1	14222	15361	plus	0		
1909206	Archichauliodes deceptor	33869247	0	live	CYTB	CKM07_mgp02	cytochrome b			MT	NC_035504.1	10335	11471	plus	0		
143353	Microcebus sambiranensis	33867164	0	live	CYTB	CKN43_mgp01	cytochrome b			MT	NC_035561.1	14222	15361	plus	0		
30076	Triatoma infestans	33867025	0	live	CYTB	CKM31_mgp02	cytochrome b			MT	NC_035547.1	10258	11391	plus	0		
220499	Ceratitis fasciventris	33865918	0	live	CYTB	CKM84_mgp02	cytochrome b			MT	NC_035497.1	10561	11697	plus	0		
196481	Nurudea shiraii	33362632	0	live	CYTB	CGW11_mgp04	cytochrome b			MT	NC_035301.1	8884	9996	plus	0		
282301	Macrostomum lignano	33352608	0	live	CYTB	CGW75_mgp02	cytochrome b			MT	NC_035255.1	1560	2660	plus	0		
251093	Elephas antiquus	33350682	0	live	CYTB	CGW78_mgp01	cytochrome b			MT	NC_035230.1	14149	15285	plus	0		
1986504	Nemoura nankinensis	32958231	0	live	CYTB	CDD04_mgp02	cytochrome b	cytochrome b		MT	NC_034939.1	10408	11544	plus	0		
134906	Corvus cryptoleucus	32947637	0	live	CYTB	CDD71_mgp02	cytochrome b	cytochrome b		MT	NC_034839.1	13686	14828	plus	0		
1980151	Burara striata	32889391	0	live	CYTB	CCM71_mgp02	cytochrome b			MT	NC_034676.1	10553	11698	plus	0		
1331962	Orcula dolium	32887291	0	live	CYTB	CCL86_mgp08	cytochrome b			MT	NC_034782.1	6132	7238	plus	0		
433633	Gallinago stenura	32885520	0	live	CYTB	CCL72_mgp02	cytochrome b			MT	NC_034741.1	13649	14791	plus	0		
499538	Clostera anachoreta	32885482	0	live	CYTB	CCL50_mgp02	cytochrome b			MT	NC_034740.1	10502	11650	plus	0		
34541	Spirula spirula	32881274	0	live	CYTB	CCL81_mgp04	cytochrome b			MT	NC_034682.1	9466	10605	minus	0		
520170	Garrulax elliotii	32282033	0	live	CYTB	B9J23_mgp02	cytochrome b			MT	NC_034373.1	13691	14833	plus	0		
27404	Daphnia galeata	32229426	0	live	CYTB	B9D23_mgp02	cytochrome b			MT	NC_034297.1	10272	11405	plus	0		
575836	Paraplea frontalis	31252620	0	live	CYTB	AT288_gp02	cytochrome b			MT	NC_028629.1	10285	11421	plus	0		
1452699	Rhinotergum shaoguanense	31220650	0	live	CYTB	B4543_mgp05	cytochrome b			MT	NC_034150.1	8362	9450	plus	0		
1920185	Bison schoetensacki	31080265	0	live	CYTB	B2K67_mgp01	cytochrome b			MT	NC_033873.1	14512	15651	plus	0		
81573	Potamilus alatus	31079926	0	live	CYTB	B2L50_mgp13	cytochrome b			MT	NC_033858.1	7043	8197	plus	0		
94186	Civettictis civetta	30861637	0	live	CYTB	BW212_gp01	cytochrome b			MT	NC_033378.1	14181	15320	plus	0		
118856	Pteronotus personatus	30858619	0	live	CYTB	BW200_gp01	cytochrome b			MT	NC_033353.1	14157	15296	plus	0		
1928444	Andraca theae	30765495	0	live	CYTB	BVL13_gp02	cytochrome b			MT	NC_032694.1	10769	11920	plus	0		
912007	Dacus longicornis	30765268	0	live	CYTB	BVL29_gp02	cytochrome b			MT	NC_032690.1	10481	11615	plus	0		
1078814	Monema flavescens	30764611	0	live	CYTB	BVL24_gp02	cytochrome b	cytochrome b		MT	NC_032683.1	10525	11676	plus	0		
1863030	Thitarodes sejilaensis	30764592	0	live	CYTB	BVL14_gp02	cytochrome b			MT	NC_032649.1	10415	11560	plus	0		
182669	Uropsilus gracilis	29141247	0	live	CYTB	BJM11_gp01	cytochrome b			MT	NC_031330.1	14192	15331	plus	0		
165005	Potomida littoralis	27440809	0	live	CYTB	A7F02_gp07	cytochrome b	cytochrome b		MT	NC_030073.1	8874	10022	minus	0		
999321	Hypsugo alaschanicus	27246711	0	live	CYTB	A6I29_gp01	cytochrome b			MT	NC_029939.1	14157	15296	plus	0		
450223	Nemipterus bathybius	27246670	0	live	CYTB	A6I40_gp01	cytochrome b			MT	NC_029938.1	14471	15611	plus	0		
173324	Elagatis bipinnulata	27217276	0	live	CYTB	A5458_gp01	cytochrome b			MT	NC_029880.1	14405	15545	plus	0		
1820039	Amynthas jiriensis	27217208	0	live	CYTB	A5453_gp09	cytochrome b			MT	NC_029879.1	3955	5094	plus	0		
1819979	Eremias stummeri	27217200	0	live	CYTB	A5454_gp01	cytochrome b			MT	NC_029878.1	14109	15250	plus	0		
1820040	Endoclita signifer	27216894	0	live	CYTB	A5452_gp02	cytochrome b			MT	NC_029873.1	10460	11605	plus	0		
691651	Lerema accius	27214630	0	live	CYTB	A4338_gp02	cytochrome b			MT	NC_029826.1	10578	11729	plus	0		
316138	Cubiceps squamiceps	27213986	0	live	CYTB	A4357_gp01	cytochrome b			MT	NC_029845.1	14382	15522	plus	0		
1604231	Helcystogramma macroscopa	27213924	0	live	CYTB	A4345_gp02	cytochrome b			MT	NC_029844.1	10517	11671	plus	0		
884673	Loxodon macrorhinus	27213910	0	live	CYTB	A4341_gp01	cytochrome b			MT	NC_029843.1	14352	15496	plus	0		
84525	Gasterophilus intestinalis	27213583	0	live	CYTB	A4340_gp02	cytochrome b			MT	NC_029834.1	11247	12383	plus	0		
294700	Octopus conispadiceus	27110571	0	live	CYTB	A3281_gp04	cytochrome b			MT	NC_029747.1	9341	10480	minus	0		
586835	Nemateleotris decora	27110266	0	live	CYTB	A3262_gp01	cytochrome b			MT	NC_029744.1	14371	15511	plus	0		
55557	Tridentiger trigonocephalus	27109859	0	live	CYTB	A3264_gp01	cytochrome b			MT	NC_029738.1	14402	15542	plus	0		
1809733	Trichiosoma anthracinum	27109602	0	live	CYTB	A3294_gp02	cytochrome b			MT	NC_029733.1	10823	11953	plus	0		
515815	Amphioctopus aegina	27108002	0	live	CYTB	A3266_gp04	cytochrome b			MT	NC_029702.1	9343	10482	minus	0		
9172	Sturnus vulgaris	26971381	0	live	CYTB	AZ281_gp02	cytochrome b			MT	NC_029360.1	13671	14813	plus	0		
1799505	Spiniphilus spinicornis	26899843	0	live	CYTB	AZ432_gp02	cytochrome b			MT	NC_029515.1	10249	11388	plus	0		
196469	Hormaphis betulae	26899120	0	live	CYTB	AZ429_gp04	cytochrome b			MT	NC_029495.1	8836	9948	plus	0		
496405	Nebrius ferrugineus	26899069	0	live	CYTB	AZ439_gp01	cytochrome b			MT	NC_029493.1	14364	15508	plus	0		
1096802	Triplophysa xiangxiensis	26899031	0	live	CYTB	AZ343_gp01	cytochrome b			MT	NC_029492.1	14379	15519	plus	0		
1798241	Lepidodesma languilati	26898976	0	live	CYTB	AZ433_gp12	cytochrome b			MT	NC_029491.1	7137	8285	plus	0		
490285	Scolopsis vosmeri	26898817	0	live	CYTB	AZ440_gp01	cytochrome b			MT	NC_029489.1	14459	15599	plus	0		
948070	Uraspis secunda	26898783	0	live	CYTB	AZ276_gp01	cytochrome b			MT	NC_029488.1	14411	15551	plus	0		
527686	Myodes rufocanus	26898067	0	live	CYTB	AZ307_gp01	cytochrome b			MT	NC_029477.1	14123	15265	plus	0		
40157	Lonchura striata	26897983	0	live	CYTB	AZ255_gp02	cytochrome b			MT	NC_029475.1	13676	14818	plus	0		
181636	Yuhina diademata	26897204	0	live	CYTB	AZ431_gp02	cytochrome b			MT	NC_029462.1	13691	14833	plus	0		
445362	Sphyraena jello	26897178	0	live	CYTB	AZ449_gp01	cytochrome b			MT	NC_029461.1	14615	15755	plus	0		
1365706	Parapocryptes serperaster	26896845	0	live	CYTB	AZ321_gp01	cytochrome b			MT	NC_029455.1	14375	15515	plus	0		
88083	Gloydius shedaoensis	26894785	0	live	CYTB	AZ285_gp01	cytochrome b			MT	NC_029424.1	14978	16091	plus	0		
159330	Myotis muricola	26894708	0	live	CYTB	AZ364_gp01	cytochrome b			MT	NC_029422.1	14184	15323	plus	0		
990566	Caranx tille	26894670	0	live	CYTB	AZ272_gp01	cytochrome b			MT	NC_029421.1	14418	15558	plus	0		
1789663	Aegista aubryana	26894473	0	live	CYTB	AZ435_gp08	cytochrome b			MT	NC_029419.1	6060	7196	plus	0		
1231732	Kaloula rugifera	26893518	0	live	CYTB	AZ327_gp01	cytochrome b			MT	NC_029409.1	14043	15185	plus	0		
714205	Taenioides anguillaris	26893295	0	live	CYTB	AZ292_gp01	cytochrome b			MT	NC_029405.1	14379	15519	plus	0		
71168	Geotria australis	26893245	0	live	CYTB	AZ293_gp04	cytochrome b			MT	NC_029404.1	10431	11606	plus	0		
9675	Paguma larvata	26893219	0	live	CYTB	AZ275_gp01	cytochrome b			MT	NC_029403.1	14173	15312	plus	0		
376647	Hemigaleus microstoma	26893013	0	live	CYTB	AZ264_gp01	cytochrome b			MT	NC_029400.1	14347	15491	plus	0		
232419	Cephaloscyllium umbratile	26892975	0	live	CYTB	AZ421_gp01	cytochrome b			MT	NC_029399.1	14352	15496	plus	0		
396680	Tecia solanivora	26891881	0	live	CYTB	AZ257_gp02	cytochrome b			MT	NC_029386.1	10497	11642	plus	0		
366939	Zebrias crossolepis	26891753	0	live	CYTB	AZ411_gp01	cytochrome b			MT	NC_029382.1	14392	15532	plus	0		
225728	Tlacuatzin canescens	26891715	0	live	CYTB	AZ425_gp01	cytochrome b			MT	NC_029381.1	14195	15346	plus	0		
